,Unnamed: 0,Open,High,Low,Close,Volume,fast_sma,slow_sma,Lstoch,Hstoch,%K,%D,rolling_mean,boll_high,boll_low,PP,R1,R2,R3,S1,S2,S3
193,193,86.061,86.415,85.852,86.274,28778,86.40799999999996,86.46079999999998,85.852,87.485,25.84200857317809,22.095014268673744,86.36240000000015,86.46127656446306,86.26352343553724,86.18033333333334,86.50866666666668,86.74333333333334,87.30633333333334,85.94566666666668,85.61733333333333,85.05433333333333
194,194,86.27799999999999,87.072,86.204,86.575,30994,86.39783333333332,86.5159,85.852,87.072,59.26229508196719,29.052224832441567,86.35380000000015,86.44596927362205,86.26163072637827,86.617,87.03000000000002,87.48500000000001,88.35300000000002,86.162,85.749,84.88099999999999
195,195,86.62899999999999,87.03399999999998,86.50200000000002,86.978,19200,86.45783333333333,86.566,85.852,87.072,92.29508196721243,59.13312854078588,86.48200000000016,86.64841251455357,86.31558748544676,86.83800000000002,87.17399999999999,87.36999999999998,87.90199999999996,86.64200000000002,86.30600000000004,85.77400000000004
196,196,86.986,87.007,86.613,86.734,19943,86.52399999999999,86.6035,85.852,87.072,72.29508196721244,74.61748633879733,86.53240000000015,86.70809383882208,86.35670616117822,86.78466666666668,86.95633333333332,87.17866666666669,87.57266666666668,86.56233333333331,86.39066666666666,85.99666666666666
197,197,86.758,87.49,86.69,87.412,32505,86.67899999999999,86.6147,85.852,87.49,95.23809523809591,86.60941972417356,86.79460000000013,87.00932936455,86.5798706354503,87.19733333333332,87.70466666666668,87.99733333333332,88.79733333333333,86.90466666666669,86.39733333333334,85.59733333333334
198,198,87.40100000000001,87.492,86.698,86.99600000000002,31295,86.82816666666666,86.6507,85.852,87.492,69.75609756097592,79.09642492209474,86.93900000000015,87.09770964053905,86.78029035946128,87.06200000000003,87.42600000000004,87.85600000000002,88.65000000000003,86.63200000000002,86.26799999999999,85.47399999999998
199,199,86.985,87.215,86.61,86.83,20027,86.92083333333332,86.67190000000002,86.204,87.492,48.602484472049646,71.19889242370716,86.99000000000015,87.1197593927237,86.86024060727661,86.88499999999998,87.15999999999998,87.49,88.095,86.55499999999998,86.27999999999999,85.67499999999998
200,200,86.70200000000001,87.242,86.676,86.99799999999998,18393,86.99133333333332,86.73800000000001,86.50200000000002,87.492,50.101010101008434,56.15319737801132,86.99400000000016,87.12372085414465,86.86427914585566,86.97200000000001,87.26799999999999,87.538,88.104,86.70199999999998,86.40599999999998,85.83999999999997
201,201,87.014,87.10799999999998,85.81,85.919,29633,86.81483333333334,86.6817,85.81,87.492,6.480380499405142,35.06129169082106,86.83100000000016,87.10763378318649,86.55436621681382,86.279,86.74799999999998,87.57699999999998,88.87499999999996,85.45,84.98100000000002,83.68300000000002
202,202,85.88,85.941,84.823,85.345,36790,86.58333333333331,86.60610000000001,84.823,87.492,19.557886849007247,25.379759149806922,86.41760000000015,86.79181227264763,86.04338772735268,85.36966666666667,85.91633333333336,86.48766666666668,87.60566666666668,84.79833333333335,84.25166666666667,83.13366666666666
203,203,85.355,85.50399999999998,84.42,84.60799999999998,35736,86.11599999999999,86.43950000000002,84.42,87.492,6.119791666666276,10.719353005026203,85.94000000000014,86.44250335819788,85.43749664180241,84.844,85.26799999999999,85.92799999999998,87.01199999999996,84.184,83.76,82.67600000000002
204,204,84.602,85.084,84.354,84.88,30486,85.7633333333333,86.27000000000002,84.354,87.242,18.213296398891803,14.630324971521757,85.55000000000015,86.02507591498639,85.07492408501392,84.77266666666667,85.19133333333333,85.50266666666667,86.23266666666667,84.46133333333333,84.04266666666666,83.31266666666666
205,205,84.691,84.789,83.904,84.294,28656,85.34066666666666,86.00160000000002,83.904,87.242,11.683642899940072,12.005576988499362,85.00920000000015,85.3283456172347,84.69005438276562,84.329,84.75399999999998,85.214,86.09899999999999,83.86899999999999,83.44399999999997,82.55899999999998
206,206,84.291,84.927,83.82700000000001,84.844,24046,84.98166666666665,85.8126,83.82700000000001,87.10799999999998,30.996647363608307,20.29786222081337,84.79420000000015,84.98754114926751,84.60085885073279,84.53266666666667,85.23833333333333,85.63266666666667,86.73266666666666,84.13833333333334,83.43266666666669,82.33266666666668
207,207,84.84,85.274,84.677,85.164,23250,84.85583333333334,85.5878,83.82700000000001,85.941,63.24503311258256,35.30844112537696,84.75800000000015,84.92096318602701,84.5950368139733,85.03833333333334,85.39966666666669,85.63533333333334,86.23233333333332,84.8026666666667,84.44133333333333,83.84433333333334
208,208,85.16,85.61399999999998,84.896,85.522,23982,84.88533333333334,85.44040000000003,83.82700000000001,85.61399999999998,94.8517067711256,63.031129082438795,84.94080000000015,85.16705052486147,84.71454947513884,85.344,85.79199999999999,86.06199999999998,86.77999999999996,85.074,84.626,83.90800000000002
209,209,85.50399999999999,85.77,84.948,84.984,25504,84.94800000000002,85.25580000000002,83.82700000000001,85.77,59.547092125578594,72.54794400309557,84.96160000000015,85.18729824988262,84.73590175011765,85.234,85.52,86.056,86.87799999999999,84.698,84.41199999999998,83.58999999999997
210,210,85.04799999999999,85.088,84.23899999999998,84.338,22858,84.85766666666667,84.9898,83.82700000000001,85.77,26.299536798764066,60.23277856515606,84.97040000000015,85.18803432633683,84.75276567366349,84.55499999999998,84.87100000000001,85.404,86.25299999999999,84.02199999999998,83.70599999999997,82.85699999999999
211,211,84.35799999999999,84.40799999999999,83.23,83.765,25908,84.76950000000002,84.7744,83.23,85.77,21.062992125984184,35.63654035010892,84.75460000000015,85.10477845450588,84.40442154549444,83.80099999999999,84.37199999999997,84.97899999999997,86.15699999999997,83.19399999999997,82.62299999999999,81.44500000000002
212,212,83.77799999999999,84.412,83.584,83.791,27929,84.59400000000002,84.619,83.23,85.77,22.086614173228135,23.149714365992107,84.48000000000015,84.86290746271149,84.09709253728884,83.929,84.274,84.757,85.58500000000002,83.446,83.101,82.273
213,213,83.796,83.917,83.15100000000002,83.60600000000002,28269,84.33433333333333,84.51880000000001,83.15100000000002,85.77,17.373043146239052,20.17421648181711,84.09680000000016,84.38072239256549,83.81287760743483,83.55799999999999,83.965,84.324,85.08999999999997,83.19900000000001,82.79200000000002,82.02600000000002
214,214,83.596,83.71,82.8,83.301,41797,83.96416666666669,84.36090000000002,82.8,85.77,16.868686868687035,18.776114729384727,83.76020000000015,83.94885756014556,83.57154243985474,83.27033333333333,83.74066666666666,84.18033333333331,85.0903333333333,82.83066666666666,82.36033333333333,81.45033333333333
215,215,83.22399999999999,83.71799999999998,83.054,83.221,21748,83.67033333333335,84.25360000000002,82.8,85.088,18.40034965034996,17.547359888425337,83.53680000000016,83.66833250548844,83.40526749451188,83.331,83.60799999999999,83.99499999999998,84.65899999999998,82.94400000000002,82.66700000000002,82.00300000000003
216,216,83.226,83.258,81.964,82.20100000000002,28345,83.3141666666667,83.98930000000003,81.964,84.412,9.681372549019946,14.983469689352301,83.22400000000015,83.53220853330194,82.91579146669841,82.47433333333333,82.98466666666667,83.76833333333333,85.06233333333333,81.69066666666667,81.18033333333334,79.88633333333334
217,217,82.194,82.37200000000001,81.86,82.0,31715,83.02000000000002,83.67290000000003,81.86,84.412,5.485893416927907,11.189205205432591,82.86580000000015,83.22418446534431,82.507415534656,82.07733333333334,82.29466666666669,82.58933333333336,83.10133333333337,81.78266666666667,81.56533333333333,81.05333333333331
218,218,82.008,82.9,81.916,82.561,29448,82.81500000000003,83.37680000000003,81.86,83.917,34.07875546913014,16.41534047835932,82.65680000000015,82.95065719320806,82.36294280679226,82.459,83.00200000000002,83.44300000000001,84.42700000000002,82.01799999999999,81.475,80.49099999999999
219,219,82.54,82.704,82.21,82.311,16283,82.59916666666669,83.10950000000003,81.86,83.71799999999998,24.27341227125996,21.279353719105988,82.45880000000017,82.69467560280812,82.2229243971922,82.40833333333333,82.60666666666667,82.90233333333333,83.39633333333333,82.11266666666667,81.91433333333333,81.42033333333333
220,220,82.387,82.757,82.00200000000002,82.654,17141,82.49133333333336,82.94110000000003,81.86,83.71799999999998,42.73412271259425,33.69543015099477,82.34540000000017,82.47840686072557,82.21239313927478,82.471,82.94,83.226,83.98100000000001,82.185,81.71600000000002,80.96100000000001
221,221,82.64399999999999,82.954,81.842,81.978,26638,82.28416666666669,82.76240000000003,81.842,83.258,9.604519774011015,25.537351585955065,82.30080000000017,82.45637128591123,82.1452287140891,82.258,82.67399999999998,83.36999999999998,84.48199999999999,81.562,81.146,80.03399999999999
222,222,81.98200000000001,82.164,81.48899999999998,81.61,23463,82.18566666666669,82.54430000000002,81.48899999999998,82.954,8.259385665529626,20.19934271737829,82.22280000000015,82.43837231965188,82.00722768034845,81.7543333333333,82.01966666666667,82.42933333333333,83.10433333333334,81.34466666666664,81.07933333333331,80.4043333333333
223,223,81.616,82.51799999999999,81.547,82.28200000000002,24063,82.2326666666667,82.41190000000003,81.48899999999998,82.954,54.12969283276578,23.9978660907688,82.16700000000017,82.36338928178516,81.97061071821518,82.11566666666667,82.68433333333334,83.08666666666666,84.05766666666666,81.71333333333334,81.1446666666667,80.17366666666669
224,224,82.3,82.43799999999997,81.984,82.307,21820,82.19033333333336,82.31250000000003,81.48899999999998,82.954,55.83617747440343,39.40841865756627,82.16620000000015,82.36240792542628,81.96999207457405,82.243,82.50200000000001,82.69699999999997,83.15099999999998,82.04799999999999,81.789,81.33500000000002
225,225,83.916,83.96799999999998,82.902,83.084,28898,82.31916666666667,82.29880000000003,81.48899999999998,83.96799999999998,64.34045986284848,58.102110056672544,82.25220000000016,82.52415918811491,81.98024081188542,83.318,83.734,84.38399999999999,85.44999999999997,82.66799999999999,82.25200000000002,81.18600000000002
226,226,83.102,83.81200000000003,82.848,83.714,23883,82.49583333333334,82.45010000000002,81.48899999999998,83.96799999999998,89.75393303751551,69.97685679158911,82.59940000000016,83.00578060977385,82.19301939022648,83.45800000000001,84.06800000000003,84.42200000000003,85.38600000000005,83.10400000000001,82.494,81.52999999999999
227,227,83.705,84.036,82.85,83.0,35181,82.66616666666668,82.55010000000001,81.48899999999998,84.036,59.32469572045557,71.13969620693983,82.87740000000015,83.17713646758466,82.57766353241568,83.29533333333333,83.74066666666667,84.48133333333334,85.66733333333335,82.55466666666666,82.10933333333331,80.92333333333332
228,228,83.012,83.411,82.736,83.066,27378,82.90883333333333,82.60060000000001,81.547,84.036,61.02852551225403,70.03571809007501,83.03420000000014,83.28365049609108,82.78474950390921,83.071,83.40599999999998,83.74600000000001,84.42099999999998,82.73100000000001,82.396,81.721
229,229,83.07,83.525,82.91,83.524,22958,83.11583333333336,82.72190000000002,81.984,84.036,75.04873294346984,65.13398472539313,83.27760000000015,83.43777084628628,83.11742915371401,83.31966666666666,83.72933333333333,83.93466666666667,84.5496666666667,83.1143333333333,82.70466666666665,82.08966666666664
230,230,83.152,84.26799999999999,83.152,84.152,14874,83.42333333333335,82.87170000000002,82.736,84.26799999999999,92.42819843342123,76.16848562971501,83.49120000000012,83.72961203828683,83.25278796171344,83.85733333333333,84.56266666666666,84.97333333333331,86.0893333333333,83.44666666666667,82.74133333333334,81.62533333333336
231,231,84.134,84.54,84.096,84.39200000000002,18865,83.64133333333334,83.11310000000002,82.736,84.54,91.79600886917984,86.42431341535696,83.62680000000016,83.94097638358113,83.31262361641917,84.34266666666667,84.58933333333334,84.78666666666669,85.23066666666669,84.14533333333334,83.89866666666667,83.45466666666667
232,232,84.38600000000001,84.516,83.6,83.696,21071,83.63833333333334,83.32170000000002,82.736,84.54,53.21507760532111,79.1464283026407,83.76600000000015,84.02752628930968,83.50447371069059,83.93733333333333,84.27466666666666,84.85333333333334,85.76933333333334,83.35866666666666,83.02133333333332,82.1053333333333
233,233,83.69200000000001,83.835,83.131,83.32600000000002,25956,83.69266666666665,83.42610000000002,82.736,84.54,32.705099778270665,59.238728750923855,83.81800000000014,84.03941815643728,83.596581843563,83.4306666666667,83.73033333333336,84.13466666666667,84.83866666666667,83.02633333333338,82.72666666666669,82.0226666666667
234,234,83.307,83.68799999999997,82.68,83.62,27038,83.78499999999998,83.55740000000002,82.68,84.54,50.53763440860204,45.48593726406458,83.83720000000014,84.05158003638417,83.62281996361611,83.32933333333334,83.97866666666667,84.3373333333333,85.3453333333333,82.97066666666669,82.32133333333336,81.31333333333338
235,235,83.726,83.75,83.182,83.662,23676,83.80799999999998,83.61520000000003,82.68,84.54,52.79569892473116,45.3461443705346,83.73920000000015,83.93587816350596,83.54252183649434,83.53133333333334,83.88066666666667,84.09933333333333,84.66733333333333,83.31266666666667,82.96333333333334,82.39533333333334
236,236,83.666,84.037,83.204,83.72,24997,83.736,83.61580000000005,82.68,84.54,55.913978494623244,53.08243727598546,83.60480000000015,83.68496420647672,83.5246357935236,83.65366666666667,84.10333333333334,84.4866666666667,85.31966666666669,83.27033333333333,82.82066666666665,81.98766666666664
237,237,83.68799999999999,84.336,83.45100000000002,84.184,24967,83.70133333333334,83.73420000000003,82.68,84.516,81.9172113289756,63.54229624944332,83.70240000000015,83.85698557500642,83.54781442499389,83.99033333333334,84.52966666666667,84.87533333333333,85.7603333333333,83.6446666666667,83.10533333333333,82.22033333333336
238,238,84.18,84.24700000000001,83.52799999999998,84.01799999999999,26083,83.755,83.82940000000005,82.68,84.336,80.79710144927455,72.87609709095777,83.84080000000014,83.96441755538778,83.7171824446125,83.931,84.334,84.65000000000002,85.36900000000004,83.61499999999998,83.21199999999997,82.49299999999995
239,239,83.99600000000001,84.19200000000002,83.682,83.738,23570,83.82366666666667,83.85080000000005,82.68,84.336,63.88888888888877,75.53440055571296,83.86440000000012,83.97718608070169,83.75161391929858,83.8706666666667,84.05933333333336,84.38066666666668,84.89066666666669,83.54933333333334,83.36066666666667,82.85066666666667
240,240,83.685,84.51,83.63,84.35600000000002,20520,83.94633333333333,83.87120000000003,83.182,84.51,88.40361445783164,77.6965349319983,84.00320000000012,84.14192382636034,83.86447617363994,84.16533333333331,84.70066666666666,85.04533333333333,85.92533333333334,83.82066666666664,83.28533333333331,82.4053333333333
241,241,84.36,84.52,83.936,84.008,24373,84.00399999999999,83.83280000000005,83.204,84.52,61.0942249240122,71.12890942357753,84.06080000000013,84.17567514961925,83.945924850381,84.15466666666667,84.37333333333333,84.73866666666666,85.32266666666666,83.78933333333335,83.57066666666668,82.9866666666667
242,242,83.993,84.016,82.344,82.36399999999998,38502,83.77799999999999,83.69960000000005,82.344,84.52,0.91911764705864,50.13898567630082,83.69680000000012,84.08511469197045,83.3084853080298,82.90799999999999,83.47200000000002,84.58000000000001,86.25200000000002,81.8,81.23599999999998,79.56399999999998
243,243,82.346,83.083,81.77600000000002,82.71700000000001,57654,83.5335,83.63870000000004,81.77600000000002,84.52,34.29300291545216,32.102115162174336,83.43660000000013,83.86459906541968,83.00860093458057,82.52533333333334,83.27466666666666,83.83233333333331,85.13933333333331,81.96766666666667,81.21833333333333,79.91133333333336
244,244,82.712,83.426,82.34299999999998,82.95,32125,83.3555,83.57170000000005,81.77600000000002,84.52,42.78425655976671,25.998792374092503,83.27900000000012,83.70858410119571,82.84941589880455,82.90633333333334,83.46966666666668,83.98933333333333,85.07233333333336,82.38666666666667,81.82333333333331,80.74033333333331
245,245,82.757,83.26299999999998,82.62,83.21,24191,83.26750000000001,83.52650000000004,81.77600000000002,84.52,52.259475218658565,43.112244897959144,83.04980000000012,83.35952253712007,82.7400774628802,83.03099999999998,83.44199999999998,83.67399999999998,84.31699999999995,82.79899999999998,82.38799999999999,81.74500000000002
246,246,83.22399999999999,83.67,82.819,83.588,32587,83.13950000000001,83.51330000000004,81.77600000000002,84.52,66.03498542274026,53.69290573372185,82.96580000000013,83.19912927377435,82.73247072622587,83.359,83.89899999999999,84.21,85.06099999999998,83.04799999999999,82.508,81.657
247,247,83.648,83.728,83.244,83.665,29640,83.08233333333334,83.46140000000005,81.77600000000002,84.016,84.33035714285717,67.54160592808533,83.22600000000013,83.42898983964739,83.02301016035288,83.54566666666666,83.84733333333331,84.02966666666666,84.51366666666667,83.36333333333333,83.06166666666667,82.57766666666667
248,248,83.682,83.883,83.302,83.37,25088,83.25,83.39660000000003,81.77600000000002,83.883,75.65258661604202,75.33930972721315,83.3566000000001,83.50143853078531,83.2117614692149,83.51833333333333,83.73466666666666,84.0993333333333,84.68033333333331,83.15366666666667,82.93733333333334,82.35633333333334
249,249,83.34200000000001,83.404,82.51899999999998,82.904,26041,83.28116666666666,83.31320000000002,82.34299999999998,83.883,36.428571428571736,65.4705050624903,83.34740000000012,83.5004423144103,83.19435768558995,82.94233333333334,83.36566666666668,83.82733333333334,84.71233333333333,82.48066666666669,82.05733333333333,81.17233333333333
250,250,82.791,82.97,82.63600000000002,82.777,11882,83.25233333333334,83.15530000000005,82.51899999999998,83.883,18.914956011730858,43.66537135211487,83.26080000000012,83.461382090427,83.06021790957323,82.79433333333333,82.95266666666664,83.12833333333332,83.4623333333333,82.61866666666666,82.46033333333334,82.12633333333333
251,251,82.773,82.926,82.235,82.74600000000002,23684,83.17500000000003,83.02910000000003,82.235,83.883,31.007281553398727,28.78360299790044,83.09240000000014,83.29548514224352,82.88931485775677,82.63566666666667,83.03633333333333,83.32666666666667,84.01766666666667,82.34533333333333,81.94466666666666,81.25366666666666
252,252,82.75,82.95200000000001,82.11200000000002,82.309,26388,82.96183333333336,83.02360000000002,82.11200000000002,83.883,11.123658949745343,20.348632171624978,82.82120000000012,83.01126492311855,82.63113507688169,82.45766666666667,82.80333333333333,83.29766666666667,84.13766666666669,81.96333333333331,81.61766666666666,80.77766666666666
253,253,82.292,82.73200000000001,81.908,82.134,26814,82.70666666666669,82.96530000000003,81.908,83.883,11.44303797468353,17.85799282594253,82.57400000000013,82.74049286771525,82.407507132285,82.258,82.60799999999998,83.08200000000002,83.90600000000002,81.78399999999998,81.43399999999998,80.60999999999997
254,254,82.11200000000001,82.54799999999999,81.91199999999998,82.182,26561,82.50866666666668,82.88850000000002,81.908,83.404,18.315508021390496,13.627401648606455,82.42960000000015,82.58452441705569,82.27467558294457,82.214,82.516,82.85,83.48599999999998,81.88000000000002,81.578,80.94200000000002
255,255,81.956,82.77600000000002,81.93,82.708,17161,82.47600000000001,82.83830000000002,81.908,82.97,75.32956685499047,35.02937095035483,82.41580000000012,82.56155081474915,82.27004918525111,82.47133333333333,83.01266666666666,83.31733333333334,84.16333333333334,82.16666666666666,81.62533333333333,80.77933333333333
256,256,82.7,82.738,81.785,82.12799999999999,28274,82.36783333333338,82.69230000000002,81.785,82.95200000000001,29.391602399313165,41.01222575856471,82.29220000000014,82.41398485127482,82.17041514872544,82.21700000000001,82.649,83.17,84.12299999999999,81.696,81.264,80.31099999999998
257,257,82.12299999999999,82.948,82.07799999999997,82.916,26116,82.3961666666667,82.61740000000002,81.785,82.95200000000001,96.91516709511438,67.21211211647268,82.41360000000013,82.59941899795244,82.22778100204782,82.64733333333331,83.21666666666665,83.51733333333333,84.38733333333333,82.34666666666666,81.77733333333332,80.90733333333331
258,258,82.92200000000001,83.21,82.57600000000002,83.036,27035,82.51733333333338,82.58400000000003,81.785,83.21,87.78947368421103,71.36541439287954,82.59400000000014,82.80300717691044,82.38499282308985,82.94066666666667,83.30533333333334,83.57466666666666,84.20866666666664,82.67133333333334,82.30666666666669,81.6726666666667
259,259,83.031,83.398,82.65100000000002,83.066,27952,82.6726666666667,82.60020000000003,81.785,83.398,79.41723496590244,88.04062524840928,82.77080000000012,82.96375284398023,82.57784715602001,83.03833333333334,83.42566666666667,83.78533333333333,84.53233333333331,82.67866666666669,82.29133333333336,81.54433333333338
260,260,83.104,83.181,82.594,82.914,18599,82.7946666666667,82.61390000000003,81.785,83.398,69.993800371978,79.06683634069718,82.81200000000013,83.00625627403012,82.61774372597013,82.89633333333332,83.19866666666664,83.4833333333333,84.07033333333331,82.61166666666664,82.30933333333331,81.72233333333331
261,261,82.902,83.234,82.81200000000003,82.96,16777,82.83666666666672,82.63530000000003,81.785,83.398,72.84562926224409,74.08555486670821,82.97840000000012,83.0131951146,82.94360488540025,83.00200000000001,83.19199999999998,83.42399999999998,83.84599999999995,82.77,82.58000000000001,82.15800000000003
262,262,82.95700000000001,83.666,82.854,83.165,37372,83.00950000000005,82.72090000000003,82.07799999999997,83.666,68.45088161209144,70.4301037487712,83.02820000000013,83.0768677511298,82.97953224887046,83.22833333333334,83.60266666666669,84.04033333333334,84.85233333333333,82.7906666666667,82.41633333333334,81.60433333333334
263,263,83.137,84.11200000000002,82.936,84.083,30872,83.20400000000005,82.91580000000002,82.57600000000002,84.11200000000002,98.11197916666599,79.80283001366718,83.23760000000013,83.47884639893704,82.99635360106322,83.71033333333334,84.48466666666667,84.88633333333334,86.06233333333334,83.30866666666667,82.53433333333334,81.35833333333333
264,264,84.06200000000001,84.81200000000003,84.02799999999998,84.48200000000001,23973,83.44500000000006,83.14580000000002,82.594,84.81200000000003,85.12173128945015,83.89486402273589,83.52080000000012,83.87868185899836,83.16291814100187,84.44066666666667,84.85333333333334,85.22466666666669,86.0086666666667,84.06933333333333,83.65666666666667,82.87266666666662
265,265,84.508,84.76799999999999,84.288,84.744,18944,83.72466666666672,83.34940000000003,82.594,84.81200000000003,96.93417493237101,93.38929512949574,83.88680000000015,84.28267741158109,83.49092258841917,84.6,84.91199999999998,85.07999999999998,85.55999999999997,84.432,84.12,83.64000000000001
266,266,84.75,85.086,84.36399999999998,84.48200000000001,20678,83.98600000000005,83.58480000000002,82.81200000000003,85.086,73.43887423043147,85.16492681741757,84.19120000000014,84.50139256116184,83.88100743883844,84.64399999999999,84.92400000000002,85.36600000000001,86.08800000000002,84.20200000000001,83.92200000000001,83.19999999999997
267,267,84.495,84.56700000000002,83.885,84.12,22084,84.17933333333339,83.70520000000002,82.854,85.086,56.72043010752714,75.69782642344323,84.38220000000014,84.52118938808447,84.24321061191581,84.19066666666667,84.49633333333334,84.87266666666667,85.55466666666669,83.81433333333334,83.50866666666667,82.82666666666667
268,268,84.116,84.368,83.728,83.954,21542,84.31083333333338,83.79700000000001,82.936,85.086,47.34883720930189,59.16938051575354,84.35640000000015,84.51443385713226,84.19836614286804,84.01666666666667,84.30533333333334,84.65666666666667,85.29666666666667,83.66533333333334,83.37666666666667,82.73666666666666
269,269,83.959,84.339,83.882,84.219,15581,84.33350000000007,83.9123,83.728,85.086,36.15611192930767,46.741793082045604,84.30380000000014,84.45969756252134,84.14790243747893,84.14666666666666,84.41133333333332,84.60366666666665,85.06066666666666,83.95433333333331,83.68966666666667,83.23266666666667
270,270,84.11,84.911,84.088,84.854,17155,84.39550000000007,84.1063,83.728,85.086,82.9160530191459,55.47366738591853,84.32580000000014,84.50175965446688,84.1498403455334,84.61766666666666,85.14733333333334,85.44066666666667,86.26366666666668,84.32433333333333,83.79466666666666,82.97166666666666
271,271,84.811,85.33200000000002,84.796,85.2,23615,84.47150000000006,84.33030000000002,83.728,85.33200000000002,91.77057356608455,70.28091283817943,84.46940000000015,84.73540178570853,84.20339821429174,85.10933333333334,85.42266666666667,85.64533333333334,86.18133333333334,84.88666666666667,84.57333333333334,84.03733333333334
272,272,85.176,85.85799999999998,84.912,85.79,30546,84.68950000000007,84.59280000000003,83.728,85.85799999999998,96.80751173708995,90.4980461074402,84.80340000000014,85.17389251004597,84.4329074899543,85.52,86.12799999999999,86.46599999999998,87.41199999999996,85.182,84.57400000000001,83.62800000000003
273,273,85.8,86.539,85.685,86.18,30983,85.0328333333334,84.80250000000002,83.728,86.539,87.22874421913932,91.93560984077135,85.24860000000014,85.63418131438151,84.86301868561875,86.13466666666666,86.58433333333332,86.98866666666666,87.84266666666666,85.7303333333333,85.28066666666666,84.42666666666666
274,274,86.193,86.50399999999998,85.852,86.412,30040,85.4425000000001,84.99550000000002,83.882,86.539,95.22017312758769,93.08547636127236,85.68720000000012,86.01414999617704,85.36025000382321,86.25600000000001,86.66000000000004,86.90799999999999,87.55999999999997,86.00800000000004,85.60400000000003,84.95200000000004
275,275,86.16,86.94,86.12799999999999,86.85799999999998,22573,85.88233333333342,85.20690000000003,84.088,86.94,97.12482468443173,93.19124734371961,86.08800000000014,86.40261166539112,85.77338833460915,86.64200000000001,87.156,87.45400000000002,88.26600000000002,86.344,85.82999999999998,85.01799999999997
276,276,86.876,87.00200000000002,85.852,86.132,22018,86.09533333333343,85.37190000000002,84.796,87.00200000000002,60.5621033544876,84.30236705550239,86.27440000000013,86.4717821167182,86.0770178832821,86.32866666666666,86.80533333333332,87.47866666666668,88.62866666666667,85.65533333333332,85.17866666666666,84.02866666666667
277,277,86.119,86.555,85.671,86.118,26009,86.24833333333339,85.57170000000002,84.912,87.00200000000002,57.70334928229603,71.79675910707185,86.34000000000013,86.49645606412071,86.18354393587956,86.11466666666666,86.55833333333332,86.99866666666668,87.88266666666668,85.67433333333331,85.23066666666666,84.34666666666666
278,278,86.126,86.32,85.73200000000001,85.876,25208,86.26266666666676,85.76390000000002,85.671,87.00200000000002,15.40195341848218,44.55580201842199,86.27920000000016,86.46676145659531,86.091638543405,85.976,86.21999999999998,86.56399999999998,87.15199999999996,85.632,85.38800000000002,84.80000000000005
279,279,85.854,86.772,85.73200000000001,86.62700000000002,26721,86.33716666666673,86.00470000000004,85.671,87.00200000000002,71.82569496619091,48.31033255565643,86.32220000000014,86.52483156220133,86.11956843779896,86.37700000000002,87.022,87.417,88.45700000000001,85.98200000000001,85.33700000000002,84.29700000000003
280,280,86.568,86.928,86.568,86.74700000000001,15716,86.39300000000004,86.19400000000002,85.671,87.00200000000002,80.84147257701015,56.023040320561144,86.30000000000014,86.48504425146473,86.11495574853552,86.74766666666666,86.92733333333332,87.10766666666666,87.46766666666666,86.56733333333332,86.38766666666666,86.02766666666666
281,281,86.742,87.26299999999998,86.728,87.02600000000002,20135,86.42100000000003,86.37660000000002,85.671,87.26299999999998,85.11306532663424,79.26007762327849,86.47880000000013,86.71423401411045,86.2433659858898,87.00566666666668,87.28333333333335,87.54066666666668,88.07566666666666,86.74833333333333,86.47066666666667,85.93566666666668
282,282,87.03399999999999,87.046,86.64399999999998,86.89200000000002,26624,86.5476666666667,86.48680000000002,85.671,87.26299999999998,76.69597989949845,80.88350593438099,86.63360000000013,86.8582676990583,86.40893230094194,86.86066666666666,87.07733333333331,87.26266666666668,87.66466666666668,86.67533333333333,86.45866666666664,86.05666666666662
283,283,86.904,87.65799999999999,86.836,87.57700000000001,24097,86.7908333333334,86.62650000000002,85.73200000000001,87.65799999999999,95.79439252336573,85.8678125831662,86.97380000000014,87.1583560213056,86.78924397869469,87.35699999999999,87.87799999999996,88.17899999999996,89.00099999999996,87.05599999999998,86.535,85.71300000000002
284,284,87.572,88.134,87.53399999999998,88.1,24875,87.16150000000006,86.79530000000003,85.73200000000001,88.134,98.58451290591148,90.35829510959196,87.26840000000013,87.54892241443454,86.98787758556574,87.92266666666669,88.31133333333334,88.52266666666668,89.12266666666667,87.71133333333334,87.32266666666666,86.72266666666665
285,285,88.03200000000001,88.28399999999998,87.742,87.837,22663,87.36316666666674,86.89320000000002,86.568,88.28399999999998,73.95104895104953,89.44331812677565,87.48640000000016,87.74535380862267,87.22744619137764,87.95433333333334,88.16666666666669,88.49633333333333,89.03833333333333,87.62466666666668,87.41233333333334,86.87033333333336
286,286,87.852,89.14399999999998,87.49799999999998,88.714,38793,87.6910000000001,87.1514,86.64399999999998,89.14399999999998,82.8000000000003,85.11185395232049,87.82400000000015,88.15923107702032,87.48876892297999,88.45200000000001,89.406,90.098,91.744,87.76,86.806,85.16
287,287,88.738,89.03200000000002,88.62,89.022,25893,88.02366666666677,87.44179999999999,86.64399999999998,89.14399999999998,95.12000000000056,83.95701631701684,88.25000000000013,88.5517944250648,87.9482055749355,88.89133333333334,89.1626666666667,89.30333333333336,89.71533333333336,88.75066666666667,88.47933333333334,88.06733333333334
